C2(=O)[C@@H]5CCCCN.C%23(=O)[C@@H](N)CCC(=O)O.C%18(=O)[C@H]6CCCN.C%20(=O)[C@@H]%10[C@@H](O)CN.C%21(=O)[C@@H]%11[C@@H](O)CN.C%22(=O)[C@@H]%12CC(=O)O.C=%15(N2)C4=O.C%13(=O)[C@@H]7C%16.[C@@H]1%15CCCN1%18.c1%16cnc[nH]1.C%14CCN.N=C(N)N4.C%19(=O)C8.C%17%15=O.N25.N%136.N%177.N%198.N%209.N%21%10.N%22%11.N%23%12.N3%14	INVALID
C%14(=O)[C@@H]%27CCCCN.C%25(=O)[C@@H]%28CCCCN.c1%56c[nH]c2ccccc12.C%57(=O)[C@@H](N)CCCCN.[C@H]%33(CCCCN)C%58=O.[C@H]%38(CCCCN)C8=O.[C@H]%39(CCCCN)C9=O.[C@H]%43(CCCCN)C%13=O.[C@H]%50(CCCCN)C%21=O.[C@H]%53(CCCCN)C(=O)O.CC[C@H](C)[C@H]%24C%58=O.[C@H]%39(CC(C)C)C%10=O.[C@H]%44(CC(C)C)C%16=O.[C@H]%48(CC(C)C)C%18=O.[C@H]%49(CC(C)C)C%20=O.[C@H]%52(CC(C)C)C%23=O.[C@@H]%32(C4=O)C(C)C.[C@@H]%37(C7=O)C(C)C.[C@@H]%41(C%11=O)[C@@H](C)O.[C@@H]%42(C%12=O)[C@@H](C)O.[C@@H]%51(C%22=O)[C@@H](C)O.C%47(=O)[C@@H]%29C%55.c1%55ccccc1.C%47(=O)[C@@H]%30C%56.[C@H]%35(CO)C6=O.N1%16CCC[C@H]1%54.[C@H]%46(C)C%19=O.C3(=O)C%26.C%34C5=O.C%44C%15=O.C%17%54=O.N3%24.N%14%26.N%25%27.N%36%28.N%47%29.N%57%30.N%58%31.N%59%32.N%60%33.N4%34.N5%35.N6%37.N7%38.N8%39.N9%40.N%10%41.N%11%42.N%12%43.N%13%44.N%15%45.N%17%46.N%18%48.N%19%49.N%20%50.N%21%51.N%22%52.N%23%53	CC(C)C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](CCCCN)C(N)=O.CC(C)C[C@@H]1NC1=O.CC(C)C[C@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O.CC(C)[C@H](N)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C.CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)C(=O)[C@@H](N)CCCCN.N.NCCCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)C(=O)[C@@H](N)Cc1ccccc1
C9(=O)[C@@H]4CCCN=C(N)N.C%11(=O)[C@@H]5CCCN=C(N)N.C%12(=O)[C@@H](N)CCCN=C(N)N.C%10(=O)[C@@H]%16CCC(N)=O.c17c[nH]c2ccccc12.c18c[nH]c2ccccc12.CC[C@H](C)[C@H]%14C%13=O.C3(=O)[C@@H]%15C7.C%12(=O)[C@@H]6C8.N3%14.N9%15.N%10%16.N%114.N%125.N%136	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)C(=O)[C@@H](N)CCCN=C(N)N.NC(=O)CC[C@@H]1NC1=O
C1(=O)[C@@H]3CCCN=C(N)N.[C@H]7(CCCCN)C%16=O.CC[C@H](C)[C@H]2C%14=O.C%12(=O)[C@@H]4CC(C)C.[C@H]5(CC(C)C)C%15=O.[C@H]6(CC(C)C)C%17=O.C%11(=O)[C@@H]4CCN.[C@@H]9(C%18=O)[C@@H](C)O.[C@H]8(CO)C%18=O.[C@H]%10(C)C(=O)O.N12.N%123.N%134.S%11C.N%145.N%156.N%167.N%179.N%18%10	CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)[C@@H](CCN)C(=O)SC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)C(=O)CCO)[C@@H](C)O.C[C@H](N)C(=O)O.N.NCCCC[C@@H]1NC1=O
C%14(=O)[C@@H]%11CCCN=C(N)N.C%29(=O)[C@@H]%16CCCN=C(N)N.C%31(=O)[C@@H]%18CCCN=C(N)N.C%31(=O)[C@@H](N)CCCN=C(N)N.[C@H]%19(CCCN=C(N)N)C5=O.[C@H]%20(CCCN=C(N)N)C6=O.C3(=O)[C@@H]%10CCCCN.C%25(=O)[C@@H]%13CCC(N)=O.c1%24c[nH]c2ccccc12.CC[C@H](C)[C@H]9C4=O.C%25(=O)[C@@H]%12CC(C)C.C%30(=O)[C@@H]%17CC(C)C.[C@@H]%21(C7=O)C(C)C.C%28(=O)[C@@H]%15C%24.[C@H]%22(C)C8=O.[C@H]%23(C)C(N)=O.N39.N%14%10.N%25%11.N%26%12.N%27%13.N%28%15.N%29%16.N%30%17.N%31%18.N4%19.N5%20.N6%21.N7%22.N8%23	CC(C)C[C@@H]1NC1=O.CC(C)C[C@H](N)C(=O)C(=O)[C@@H](N)CCC(N)=O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O)C(C)C.NC(N)=NCCC[C@@H]1NC1=O.NC(N)=NCCC[C@H](N)C(=O)C(=O)[C@@H](N)CCCN=C(N)N.O=C1N[C@H]1Cc1c[nH]c2ccccc12
C2(=O)[C@@H]%14CCCN=C(N)N.C%13(=O)[C@@H]%15CCCN=C(N)N.C%36(=O)[C@@H]%16CCCN=C(N)N.C%38(=O)[C@@H]%17CCCN=C(N)N.[C@H]%27(CCCN=C(N)N)C(N)=O.C5(=O)[C@@H]%21CCC(N)=O.C6(=O)[C@@H]%22CCCCN.CC[C@H](C)[C@H]%12C9=O.C%40(=O)[C@@H]%19CC(C)C.C7(=O)[C@@H]%23CC(=O)O.[C@H]%26(CC(N)=O)C%11=O.c1%33ccc(O)cc1.C8(=O)[C@@H](N)C(C)C.c1%34ccc(O)cc1.[C@@H]1%27CCCN1%35.[C@@H]1%28CCCN1%36.[C@@H]1%29CCCN1%38.[C@@H]1%30CCCN1%40.C3(=O)[C@@H]%20C%33.[C@@H]1%31CCCN15.[C@@H]1%32CCCN16.[C@H]%25(C%34)C%10=O.C%24%28=O.C%35%29=O.C%39%30=O.C4%31=O.N2%12.N%13%14.N%24%15.N%37%16.N%39%17.N%39%18.N3%19.N4%20.N6%21.N7%22.N8%23.N9%25.N%10%26.N%11%27	CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1[C@@H](CCCN=C(N)N)C(N)=O.CC(C)[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCCC1.CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(N)=O.N
[C@@H]1%50NC(=O)[C@H](NC(=O)[C@H]%51NC(=O)[C@H]%52NC(=O)[C@H]%53NC(=O)[C@H]%54NC(=O)[C@H]%55NC(=O)[C@@H]%44CSSC[C@@H]%46NC(=O)[C@H]%56NC(=O)[C@H]%57NC(=O)[C@H]%58NC(=O)[C@H]%59NC(=O)CNC(=O)[C@H]%59NC(=O)[C@@H]4CCCN2C(=O)[C@H]%61NC(=O)[C@H]%62NC(=O)[C@H]%63NC(=O)[C@H]%64NC1=O.C5(=O)[C@@H]%23CCCCN=C(N)N.C%64(=O)[C@@H]%26CCCN=C(N)N.[C@H]%35(CCCN=C(N)N)C%14=O.C%71(=O)[C@@H]%28CCCCN.[C@H]%33(CCC(N)=O)C9=O.c1%67c[nH]c2ccccc12.[C@H]%36(CCC(=O)O)C%14=O.C%72(=O)[C@@H]%30CC(N)=O.[C@H]%37(CC(=O)O)C%11=O.[C@H]%39(CC(C)C)C%17=O.[C@@H]%29(C%39=O)[C@@H](C)O.[C@@H]%42(C(=O)O)C(C)C.c1%66ccc(O)cc1.C%64CCN=C(N)N.C6(=O)[C@@H](N)C(C)C.[C@@H]%38(C%14=O)C(C)C.C%59CCN=C(N)N.C%27(=O)[C@@H]%24C%65.C%66(=O)[C@@H]%29C%66.[C@H]%32(CO)C8=O.[C@H]%34(C%67)C%10=O.c1%67ccccc1.N1%10CCC[C@H]1%49.[C@H]%40(CO)C%18=O.c1%64cnc[nH]1.C%56CCCN.c1%65cnc[nH]1.C%58CC(N)=O.C%62CCCN.C%63CC(=O)O.C%62CC(=O)O.CC[C@@H]%50C.C%52C(N)=O.[C@H]%58(C)CC.C%63C(=O)O.C4%46=O.C%11%47=O.C%19%48=O.C%61(C)C.C%54O.N5%45.N%16%22.N%27%23.N%38%24.N%60%25.N%60%26.N%69%28.N%70%29.N5%30.N6%31.N7%32.N8%33.N9%34.N%10%35.N%11%36.N%12%37.N%13%39.N%14%40.N%15%41.N%17%42.N%18%43.N%19%44.N%20%45.C%45C.C%56O	INVALID
CC[C@H](C)[C@H]%27C%24=O.C2(=O)[C@@H]%28CCC%29.C%13(=O)[C@@H](N)CCC%31.[C@H]%31(CCC%32)C%35=O.[C@H]%33(CCC%34)C%57=O.[C@H]%36(CCC%37)C%72=O.[C@H]%38(CC(C)C)C3=O.[C@H]%40(CCC%41)C7=O.[C@H]%44(CCC%45)C%11=O.[C@H]%49(CC(C)C)C%14=O.[C@H]%52(CC(C)C)C%16=O.[C@H]%54(CCC%55)C%20=O.[C@@H]%37(C%71=O)C(C)C.[C@@H]%38(C5=O)C(C)C.[C@@H]%39(C6=O)C(C)C.[C@@H]%42(C9=O)C(C)C.[C@@H]%43(C%10=O)C(C)C.[C@@H]%53(C%19=O)C(C)C.[C@@H]%56(C%23=O)C(C)C.[C@@H]%60(C(N)=O)C(C)C.N1%35CCC[C@H]1%61.N1%57CCC[C@H]1%62.N13CCC[C@H]1%63.[C@H]%40(CS)C7=O.N17CCC[C@H]1%64.N1%11CCC[C@H]1%65.N1%16CCC[C@H]1%66.N1%20CCC[C@H]1%67.[C@H]%58(CO)C%25=O.N1%25CCC[C@H]1%69.N%29C(=N)N.N%32C(=N)N.N%33C(=N)N.N%37C(=N)N.N%41C(=N)N.N%45C(=N)N.N%45C(=N)N.N%50C(=N)N.N%54C(=N)N.N%59C(=N)N.C%46%61=O.C%68%62=O.C4%63=O.C8%64=O.C%12%65=O.C%17%66=O.C%21%67=O.C%26%69=O.N2%27.N%13%28.N%24%30.N%46%31.N%68%33.N%70%34.N%71%36.N4%38.N5%39.N6%40.N8%42.N9%43.N%10%44.N%12%47.N%14%48.N%15%49.N%17%51.N%18%52.N%19%53.N%21%55.N%22%56.N%23%58.N%26%60	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(N)=O)[C@H](C(=O)N[C@H](C(N)=O)C(C)C)C(C)C.CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(N)=O.CC(C)C[C@H](N)C(N)=O.CC(C)[C@@H]1CCC[C@@H](C=O)NC1=O.CC(C)[C@@H]1NC1=O.CC(C)[C@H](N)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C.CC(C)[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(N)=O)C(C)C.CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(N)=O)C(N)=O.N=C(N)N.N=C(N)N.N=C(N)N.N=C(N)N.N=C(N)NCCC[C@H]1C(=O)C(=O)[C@@H]1CS.N=C(N)N[C@@H](CCCN)C(=O)N1CCC[C@H]1C(N)=O.N=C(N)N[C@H]1CCCNC(=O)[C@@H]2CCCN2C1=O
C3(=O)[C@@H]%42CCCN=C(N)N.C3(=O)[C@@H]%43CCCN=C(N)N.C4(=O)[C@@H]%43CCCN=C(N)N.C6(=O)[C@@H]%45CCCN=C(N)N.C%10(=O)[C@@H]%50CCCN=C(N)N.C2(=O)[C@@H]%33CCCCN.C%13(=O)[C@@H]%34CCC(=O)O.C%46(=O)[C@@H]%38CCC(=O)O.[C@H]%50(CCCCN)C%12=O.[C@H]%51(CCCCN)C%14=O.[C@H]%53(CCCCN)C%16=O.[C@H]%54(CCC(N)=O)C%16=O.[C@H]%55(CCCCN)C%21=O.[C@H]%62(CCCCN)C%26=O.[C@H]%69(CCC(=O)O)C%30=O.CC[C@H](C)[C@H]%31C%11=O.C%24(=O)[C@@H]%36[C@@H](C)CC.C%68(=O)[C@@H]%40CC(C)C.C5(=O)[C@@H]%44CC(C)C.C9(=O)[C@@H]%49CC(N)=O.[C@@H]%55(C%17=O)[C@@H](C)CC.[C@H]%59(CC(=O)O)C%20=O.[C@H]%61(CC(C)C)C%22=O.[C@H]%64(CC(C)C)C%29=O.C8(=O)[C@@H]%47C(C)C.[C@@H]%59(C%22=O)C(C)C.[C@H]%64(CC%70)C%27=O.C%35(=O)[C@@H]%37CO.C%68(=O)[C@@H]%39C%72.c1%72ccccc1.C%76(=O)[C@@H]%41C%73.c1%73ccccc1.[C@H]%56(C%74)C%18=O.c1%74ccccc1.[C@H]%60(CO)C%19=O.N1%27CCC[C@H]1%71.[C@H]%69(CO)C(=O)O.C%58C%23=O.C%58C%23=O.C%25%71=O.C%28%72=O.N2%31.N%13%32.N%24%33.N%35%34.N%46%36.N%57%37.N%68%38.N%75%39.N%76%40.N3%41.N4%42.N5%43.N6%44.N7%45.N8%47.N9%48.N%10%49.N%11%50.N%12%51.N%14%52.N%15%53.N%16%54.N%17%55.N%18%56.N%19%58.N%20%59.N%21%60.N%22%61.N%23%62.N%25%63.N%26%64.N%28%65.S%70C.N%29%67.N%30%69	CC(C)C[C@H](N)C(=O)C(=O)[C@H](C(C)C)[C@@H](CC(=O)O)C(N)=O.CC(C)C[C@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(N)=O.CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)C(=O)[C@@H](N)Cc1ccccc1.CC(C)[C@@H]1NC1=O.CC[C@H](C)[C@@H](C(N)=O)[C@@H](CCCCN)C(=O)N[C@@H](CO)C(N)=O.CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(N)=O.CSCC[C@@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](CC(C)C)C(N)=O.NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO.NC(=O)[C@H](CCC(=O)O)[C@@H](CO)C(=O)O.NC(N)=NCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)[C@@H](CCCN=C(N)N)C(=O)C1=O.NC=O.NCCCC[C@H](N)C(=O)C(=O)[C@@H](N)CCC(N)=O.NCCCC[C@H](N)C(N)=O.NCCCC[C@H](NC(=O)[C@H](CCCCN)[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(N)=O)C(N)=O)C(N)=O.O=C1CCC1=O.O=C1N[C@H]1Cc1ccccc1
C%46(=O)[C@@H]%27CCCCN.C%57(=O)[C@@H]%31CCCCN.C5(=O)[C@@H]%34CCCCN.C6(=O)[C@@H]%36CCCCN.C%12(=O)[C@@H]%42CCCCN.C%14(=O)[C@@H]%43CCCCN.C%18(=O)[C@@H]%48CCCCN.CC[C@H](C)[C@H]%22[C@H]%21C%19=O.C2(=O)[C@@H]%25CC(C)C.C%24(=O)[C@@H]%26CC(C)C.C%55(=O)[C@@H]%29CC(C)C.C9(=O)[C@@H]%38CC(C)C.C%11(=O)[C@@H]%41CC(C)C.C%46(=O)[C@@H]%29[C@@H](C)O.C%56(=O)[C@@H]%30[C@@H](C)O.C%58(=O)[C@@H]%32C(C)C.C%10(=O)[C@@H]%40[C@@H](C)O.[C@@H]1%51CCCN1%24.C7(=O)[C@@H]%37CO.C9(=O)[C@@H]%39C%52.c1%52ccccc1.C%16(=O)[C@@H]%45C%53.c1%53ccccc1.C%15(=O)[C@@H]%45CO.C%17(=O)[C@@H]%44CO.[C@H]%49(CO)C%20=O.[C@H]%50(CO)C(=O)O.C%35(=O)[C@@H]%28C.C%35(=O)C%27.C%54(=O)C%28.C%13%51=O.N2%23.N%13%25.N%24%26.N%46%27.N%54%28.N%55%29.N%57%30.N3%31.N4%32.N5%33.N6%34.N7%36.N8%37.N9%38.N%10%39.N%11%40.N%12%41.N%14%42.N%15%43.N%16%44.N%17%45.N%18%47.N%19%48.N%20%49.N%21%50	CC(C)C[C@@H](C(N)=O)[C@H](C(=O)C(=O)[C@H](CCCCN)CC(=O)C(=O)[C@H](C)CC(N)=O)[C@@H](C)O.CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CC(C)C)C(N)=O.CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)[C@@H](N)CC(C)C)[C@@H](C)O.CC(C)[C@H](N)C=O.CC[C@H](C)C[C@H](N[C@@H](CO)C(=O)O)C(=O)N[C@@H](CCCCN)C(N)=O.C[C@@H](O)[C@@H](C=O)NC(=O)[C@@H](N)CCCCN.N.NCCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CO)C(N)=O.O=C1N[C@H]1CO
C2(=O)[C@@H]%36CCCCN.C%13(=O)[C@@H]%37CCC(=O)O.C%24(=O)[C@@H]%38CCCCN.C%46(=O)[C@@H]%40CCCCN.[C@H]%52(CCCCN)C%10=O.[C@H]%53(CCC(N)=O)C%11=O.[C@H]%55(CCCCN)C%14=O.[C@H]%59(CCC(N)=O)C%18=O.[C@H]%65(CCCCN)C%27=O.[C@H]%71(CCC(=O)O)C%31=O.[C@H]%73(CCC(N)=O)C%32=O.[C@H]%73(CCC(=O)O)C%33=O.CC[C@H](C)[C@H]%34C8=O.C%57(=O)[C@@H]%41CCC%42.C%68(=O)[C@@H]%45CC(=O)O.C%88(=O)[C@@H]%48CC(N)=O.C4(=O)[C@@H]%50CC(C)C.C5(=O)[C@@H]%53CC(C)C.C[C@@H](=O)[C@@H](N)CC(C)C.[C@@H]%58(C%20=O)[C@@H](C)CC.[C@H]%64(CC(N)=O)C%22=O.[C@H]%66(CC(N)=O)C%26=O.[C@@H]%70(C%27=O)[C@@H](C)CC.c1%83ccc(O)cc1.[C@@H]%67(C%29=O)[C@@H](C)O.C%79(=O)[C@@H]%43C%82.c1%82ccccc1.C7(=O)[C@@H](N)C%83.c1%83ccccc1.[C@H]%53(C%84)C%12=O.c1%84ccccc1.N1%16CCC[C@H]1%76.[C@H]%62(CO)C%21=O.N1%22CCC[C@H]1%77.N1%25CCC[C@H]1%78.N1%27CCC[C@H]1%80.N1%29CCC[C@H]1%81.C2(=O)[C@@H]%36C.C%79(=O)[C@@H]%49C.[C@H]%60(C)C%18=O.[C@H]%74(C)C(=O)O.N%42C(=N)N.C3(=O)C%47.C%51C9=O.C6(=O)C%51.C%63C%14=O.C%28%76=O.C%26%77=O.C%28%78=O.C%30%80=O.N2%34.N%13%36.N%24%37.N%35%38.N%46%39.N%57%40.N%68%41.N%79%43.N%85%44.N3%45.N4%47.N5%48.N6%49.N7%50.N8%51.N9%52.N%10%53.N%11%54.N%14%56.N%15%58.N%17%59.N%18%60.N%19%61.N%20%62.N%21%63.N%22%64.N%23%65.N%26%67.N%27%69.N%28%70.N%30%71.N%31%72.N%32%73.N%33%74	INVALID
[C@@H]%18(CCCN=C(N)N)C%24=O.[C@@H]%20(CCCN=C(N)N)C%35=O.[C@@H]%29(CCCN=C(N)N)C4=O.[C@@H]%40(CCCN=C(N)N)C%15=O.[C@@H]%41(CCCN=C(N)N)C(N)=O.[C@@H]((CC(N)=O)C%49=O.[C@@H]%26(CCCCN)C%47=O.[C@@H]%26(CCCCN)C3=O.[C@@H]%37(CCCCN)C%14=O.[C@@H]%39(CCCCN)C%16=O.CC[C@@H](C)[C@@H]%17C%13=O.[C@@H]%23(CC(C)C)C%46=O.[C@@H]%34(CC(C)C)C%10=O.[C@H]%30(C6=O)[C@H](C)O.[C@H]%31(C8=O)[C@H](C)O.[C@H]%33(C9=O)[C@H](C)O.[C@@H]%32(C%43)C7=O.c1%43ccccc1.[C@@H]%36(CO)C%12=O.[C@@H]%19(C)C%22=O.[C@@H]%21(C)C%45=O.[C@@H]%25(C)C%48=O.[C@@H]%27(C)C5=O.[C@@H]%28(C)C5=O.C2(=O)CN.C%22C%35=O.N2%17.N%13%18.N%24%19.N%35%20.N%44%21.N%45%22.N%46%23.N%47%25.N%48%26.N3%27.N4%28.N5%29.N6%30.N7%31.N8%32.N9%33.N%10%34.N%11%36.N%12%37.N%14%38.N%15%39.N%16%40.N%16%42	INVALID
C3(=O)[C@@H]%32CCCCN.C%14(=O)[C@@H]%33CCCCN.C%25(=O)[C@@H]%37CCCCN.C6(=O)[C@@H]%48CCCCN.c1%75c[nH]c2ccccc12.[C@H]%53(CCC(N)=O)C%16=O.[C@H]%54(CCCCN)C%16=O.[C@H]%68(CCC(N)=O)C%21=O.[C@H]%68(CCC(=O)O)C%30=O.CC[C@H](C)[C@H]%31C%10=O.C%25(=O)[C@@H]%34CCC%35.C%47(=O)[C@@H]%39[C@@H](C)CC.C4(=O)[C@@H]%43[C@@H](C)CC.C5(=O)[C@@H]%45CCC%46.C9(=O)[C@@H](N)CC(N)=O.[C@@H]%52(C%15=O)[C@@H](C)CC.[C@H]%56(CC(=O)O)C%19=O.[C@H]%57(CC(N)=O)C%20=O.[C@H]%60(CC(N)=O)C%22=O.[C@H]%71(CC(N)=O)C(=O)O.[C@H]%54(CC%72)C%16=O.[C@@H]%56(C%18=O)[C@@H](C)O.[C@H]%61(CC))C%26=O.[C@H]%65(CCC%72)C%29=O.C6(=O)[C@@H]%44[C@@H](C)O.c1%75ccc(O)cc1.c1%77ccc(O)cc1.[C@@H]%62(C%23=O)C(C)C.[C@@H]%67(C%27=O)[C@@H](C)O.[C@@H]%67(C%30=O)[C@@H](C)O.C%36(=O)[C@@H]%38C%74.c1%74ccccc1.C4(=O)[C@@H]%44C%75.[C@H]%55(C%76)C%17=O.c1%76ccccc1.N1%18CCC[C@H]1%73.[C@H]%71(C%77)C(=O)O.N%40C(=N)N.C7(=O)C%45.N%49C(=N)N.N%63C(=N)N.C%61C%12=O.C%64C%28=O.C%19%73=O.N3%31.N%14%32.N%25%33.N%36%34.N%47%37.N%58%38.N%69%39.S%72C.N%79%41.N4%42.N5%43.N6%44.N7%45.N8%46.N9%48.N%10%49.N%11%50.N%12%51.N%13%53.N%15%54.N%16%55.N%17%56.N%17%57.N%19%60.N%20%61.N%21%62.N%22%63.N%23%64.N%24%65.N%27%66.N%28%67.N%29%70.N%30%71	INVALID
C2(=O)[C@@H]%14CCCN=C(N)N.C%13(=O)[C@@H]%15CCCN=C(N)N.C%35(=O)[C@@H]%16CCCN=C(N)N.C%37(=O)[C@@H]%17CCCN=C(N)N.[C@H]%25(CCCN=C(N)N)C(N)=O.C6(=O)[C@@H]%20CCCCN.CC[C@H](C)[C@H]%12C9=O.C%39(=O)[C@@H]%18CC(=O)O.C7(=O)[C@@H]%21CC(=O)O.[C@H]%23(CC(N)=O)C%11=O.c1%32ccc(O)ccc1.C8(=O)[C@@H](N)C(C)C.c1%33ccc(O)cc1.[C@@H]1%26CCCN1%34.[C@@H]1%27CCCN1%35.[C@@H]1%28CCCN1%37.[C@@H]1%29CCCN1%39.C3(=O)[C@@H]%19C%32.[C@@H]1%30CCCN15.[C@@H]1%31CCCN16.[C@H]%22(C)C%10=O.C%24%26=O.C%34%27=O.C%36%28=O.C%38%29=O.C4%30=O.C5%31=O.N2%12.N%13%14.N%24%15.N%36%16.N%38%17.N3%18.N4%19.N7%20.N8%21.N9%22.N%10%23.N%11%25	INVALID
C2(=O)[C@@H]%16CCCCN.C%13(=O)[C@@H]%17CCCCN.C%39(=O)[C@@H]%21CCCCN.C%41(=O)[C@@H]%25CCCCN.[C@H]%28(CCCCN)C7=O.[C@H]%34(CCCCN)C%14=O.CC(C)C[C@H]%15C5=O.C%35(=O)[C@@H]%19CC(C)C.C%38(=O)[C@@H]%20CC(C)C.C%40(=O)[C@@H]%23CC(C)C.[C@H]%29(CC(C)C)C8=O.[C@H]%32(CC(C)C)C%11=O.[C@H]%33(CC(C)C)C%12=O.C3(=O)[C@@H]%26C%37.c1%37ccccc1.[C@H]%27(C)C6=O.[C@H]%31(C)C%10=O.C%24(=O)C%18.C%42(=O)CN.C%26C5=O.C%30C9=O.C%36C(N)=O.N2%15.N%13%16.N%24%17.N%35%18.N%38%19.N%39%20.N%40%21.N%41%22.N%42%23.N3%25.N4%26.N5%27.N6%28.N7%29.N8%30.N9%31.N%10%32.N%11%33.N%12%34.N%14%36	CC(C)C[C@H](NC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)C(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O.CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O.N
C2(=O)[C@@H]4CCCCN.C%22(=O)[C@@H](N)CCCCN.C%17(=O)[C@H]6CCCN.C%19(=O)[C@@H]7CCN.C%20(=O)[C@@H]9CCN.C%21(=O)[C@@H]%10CCN.C=%14(N2)C(=O)O.C%13(=O)[C@@H]5C%16.c1%16cnc[nH]1.C%12CCCN.N=C(N)N3.C3CC=%15.C%18(=O)C8.C%18%14=O.N%134.N%175.N%186.N%197.N%208.N%219.N%22%10.N3%11	INVALID
